Wall time,Step,Value
1705581042.064609,79,1.1648842096328735
1705581050.275742,80,1.3110469579696655
1705581058.405993,81,1.4732236862182617
1705581066.580617,82,1.3460150957107544
1705581074.805017,83,1.1643885374069214
1705581082.9989,84,1.0611138343811035
1705581091.120255,85,1.039942979812622
1705581099.398489,86,0.9120417237281799
1705581107.588122,87,1.0510401725769043
1705581115.810581,88,0.9885350465774536
1705581124.081005,89,0.9099057912826538
1705581132.286934,90,0.7161710262298584
1705581140.486601,91,1.298938512802124
1705581148.758266,92,1.2004365921020508
1705581156.919187,93,1.0654305219650269
1705581165.186444,94,1.1645829677581787
1705581173.428664,95,0.9682154059410095
1705581181.639808,96,0.9035543203353882
1705581189.869007,97,1.0130730867385864
1705581198.144778,98,0.9366816282272339
1705581206.3567,99,0.9769392609596252
1705581214.585819,100,0.8919320702552795
1705581222.872781,101,0.9678115844726562
1705581231.135356,102,0.8981786370277405
1705581239.374984,103,0.940913736820221
1705581247.622709,104,1.0272462368011475
1705581255.966077,105,1.066676139831543
1705581264.169283,106,1.0133695602416992
1705581272.482586,107,0.9886944890022278
1705581280.789482,108,1.0774269104003906
1705581289.082843,109,1.0844706296920776
1705581297.366784,110,0.8894774913787842
1705581305.493291,111,0.9630656242370605
1705581313.731763,112,0.8558031916618347
1705581321.951494,113,0.6559985876083374
1705581330.021471,114,0.7181982398033142
1705581338.226609,115,0.7404656410217285
1705581346.584447,116,1.2085611820220947
1705581354.903869,117,1.0265886783599854
1705581363.138059,118,0.8790378570556641
1705581371.313482,119,0.8735355138778687
1705581379.57757,120,0.9956839680671692
1705581387.819887,121,1.1506716012954712
1705581396.134311,122,0.8705254793167114
1705581404.40822,123,0.8836653828620911
1705581412.568293,124,0.848287045955658
1705581420.876123,125,0.8538351058959961
1705581429.083119,126,0.7210317850112915
1705581437.291114,127,0.8319672346115112
1705581445.539581,128,0.8058961629867554
1705581453.865648,129,0.8182415962219238
1705581462.094222,130,1.2300999164581299
1705581470.300941,131,0.985161304473877
1705581478.565874,132,0.9935624599456787
1705581486.786001,133,1.0066372156143188
1705581494.982728,134,0.8350713849067688
1705581503.226193,135,1.1564956903457642
1705581511.607707,136,0.9021797180175781
1705581521.368557,137,1.1156433820724487
1705581530.341811,138,1.0079268217086792
1705581539.174009,139,1.1579207181930542
1705581548.005814,140,0.9871490597724915
1705581556.978869,141,0.9430630207061768
1705581565.813162,142,0.7439670562744141
1705581574.724332,143,0.6466757655143738
1705581583.662941,144,0.9142318367958069
1705581592.656948,145,0.884311854839325
1705581601.607322,146,0.8883840441703796
1705581610.558711,147,0.8124869465827942
1705581619.477977,148,0.7670214772224426
1705581628.324499,149,0.680978536605835
1705581637.191059,150,0.7819689512252808
1705581646.232919,151,0.6230295896530151
1705581655.398317,152,0.6751669049263
1705581664.526398,153,0.8293668031692505
1705581673.674619,154,0.8251113891601562
1705581682.649104,155,0.6672603487968445
1705581691.706007,156,0.6622149348258972
1705582371.45357,157,0.6648645401000977
1705582380.414556,158,0.6222010254859924
1705582389.825677,159,0.5615419149398804
1705582399.014199,160,0.8560383915901184
1705582407.842169,161,1.0261081457138062
1705582417.444198,162,0.8314185738563538
1705582426.639218,163,1.3987295627593994
1705582435.784571,164,1.1936496496200562
1705582444.915164,165,1.8719651699066162
1705582454.361093,166,1.4324969053268433
1705582463.470602,167,1.0875036716461182
1705582472.586764,168,0.7361339926719666
1705582481.860743,169,0.7034507393836975
1705582491.050235,170,0.6621471047401428
1705582500.212942,171,0.6143289804458618
1705582509.278144,172,0.7429099082946777
1705582518.441471,173,1.0280497074127197
1705582527.541179,174,0.7478286623954773
1705582536.760836,175,0.7475885152816772
1705582545.88981,176,0.7925834059715271
1705582555.035294,177,0.687624454498291
1705582564.341798,178,0.5802261829376221
1705582573.486992,179,0.5821363925933838
1705582582.549961,180,0.6485486626625061
1705582591.602024,181,0.648310661315918
1705582600.734228,182,0.5198256969451904
1705582609.81336,183,0.6110110878944397
1705582618.893258,184,0.5312706232070923
1705582627.964497,185,0.7209542393684387
1705582636.974135,186,0.8212732672691345
1705582646.123324,187,0.5526250600814819
1705582655.139183,188,0.6027613282203674
1705582664.197364,189,0.5743608474731445
1705582673.346051,190,0.5255810022354126
1705582682.386934,191,0.6619830131530762
1705582691.469723,192,0.6827319264411926
1705582700.559952,193,0.6193140745162964
1705582709.845465,194,0.593222975730896
1705582719.038957,195,0.6153252720832825
1705582728.263046,196,0.7604016065597534
1705582737.242452,197,0.7219216823577881
1705582746.352714,198,0.6018735766410828
1705582755.615045,199,0.7042638063430786
1705615437.371191,0,0.6283053755760193
1705615445.988917,1,0.5648051500320435
1705615454.592778,2,0.41008442640304565
1705615463.251231,3,0.38499221205711365
1705615471.85742,4,0.3787366449832916
1705615480.649944,5,0.4795837104320526
1705615489.324109,6,0.5410903096199036
1705615498.043817,7,0.6073495149612427
1705615507.136312,8,0.6286974549293518
1705615516.373915,9,0.801544189453125
1705615525.656681,10,0.5715125799179077
1705615534.910327,11,0.5562973022460938
1705615544.118336,12,0.5839688777923584
1705615553.296942,13,0.4639318287372589
1705615562.434262,14,0.4748387038707733
1705615571.6939,15,0.4574276804924011
1705615580.882145,16,0.4299035966396332
1705615590.069909,17,0.4979103207588196
1705615599.461118,18,0.4684801995754242
1705615608.772143,19,0.49820107221603394
1705615618.118087,20,0.5587958693504333
1705615627.24875,21,0.45292073488235474
1705615636.512563,22,0.469486266374588
1705615645.831126,23,0.4562377631664276
1705615654.878039,24,0.9147710800170898
1705615664.035371,25,0.8559767007827759
1705615673.096581,26,0.566994309425354
1705615682.19403,27,0.6191071271896362
1705615691.344404,28,0.44327476620674133
1705615700.483501,29,0.4955959916114807
1705615936.856082,30,0.4122703969478607
1705615945.926206,31,0.47141361236572266
1705615955.133889,32,0.5611260533332825
1705615964.420281,33,0.5864733457565308
1705615973.51374,34,0.4493808448314667
1705615982.822021,35,0.46811097860336304
1705615992.052784,36,0.7737518548965454
1705616001.162873,37,0.4764522314071655
1705616010.311548,38,0.5034480690956116
1705616019.373882,39,0.41439253091812134
1705616028.597496,40,0.4974673390388489
1705616037.872513,41,0.5831571817398071
1705616046.998331,42,0.442817360162735
1705616056.19523,43,0.4664331376552582
1705616065.302968,44,0.46601030230522156
1705616074.340064,45,0.5084310173988342
1705616083.519834,46,0.42637869715690613
1705616092.703223,47,0.4578157365322113
1705616101.931961,48,0.41952645778656006
1705616111.102586,49,0.5087496638298035
1705616120.315486,50,0.5071175694465637
1705616129.477543,51,0.44121497869491577
1705616138.695549,52,0.4414861500263214
1705616147.856619,53,0.3893853425979614
1705616157.223635,54,0.4604898691177368
1705616166.319689,55,0.4176993668079376
1705616175.650724,56,0.4419477581977844
1705616184.983873,57,0.3603997826576233
1705616194.570609,58,0.44998255372047424
1705616203.909301,59,0.43422234058380127
1705616213.242905,60,0.35711178183555603
1705616222.390729,61,0.29376041889190674
1705616231.714394,62,0.42344626784324646
1705616240.954143,63,0.398529589176178
1705616250.095559,64,0.4097305238246918
1705616259.375491,65,0.3740367293357849
1705616268.789758,66,0.3089491128921509
1705616277.901397,67,0.36803603172302246
1705616287.179189,68,0.4869597852230072
1705616296.461668,69,0.2683093547821045
1705616305.783759,70,0.48358389735221863
1705616314.954823,71,0.41019681096076965
1705616324.061119,72,0.3458782434463501
1705616333.190352,73,0.4688902199268341
1705616342.443524,74,0.4295456111431122
1705616351.558932,75,0.3360688090324402
1705616360.613702,76,0.35871508717536926
1705616369.806037,77,0.4501087963581085
1705616378.943236,78,0.44842958450317383
1705616388.082883,79,1.0342226028442383
1705616397.314649,80,1.0109821557998657
1705616406.587432,81,0.5953841805458069
1705616415.692972,82,0.4949389696121216
1705616424.896275,83,0.5188183188438416
1705616434.066469,84,0.43947863578796387
1705616443.275839,85,0.3896380364894867
1705616452.537044,86,0.3709754943847656
1705616461.688906,87,0.33958831429481506
1705616470.819534,88,0.44439616799354553
1705616480.006573,89,0.4377410113811493
1705616489.373656,90,0.48653802275657654
1705616498.511038,91,0.5138735771179199
1705616507.576287,92,0.595772385597229
1705616516.685846,93,0.4978710114955902
1705616525.826607,94,0.6229143738746643
1705616535.060942,95,0.5650861859321594
1705616544.33598,96,0.4911860525608063
1705616553.69486,97,0.5012941956520081
1705616563.011451,98,0.6814064979553223
1705616572.956405,99,0.5033385157585144
1705616582.493036,100,0.44006550312042236
1705616591.744657,101,0.3582823872566223
1705616600.925213,102,0.39968371391296387
1705616610.304873,103,0.416798859834671
1705616619.548784,104,0.45787662267684937
1705616628.796931,105,0.3530743718147278
1705616637.932022,106,0.4076182246208191
1705616647.172536,107,0.3435786962509155
1705616656.373791,108,0.41040852665901184
1705616665.660141,109,0.3786064684391022
1705616674.85977,110,0.36427101492881775
1705616683.927334,111,0.5551391839981079
1705616693.185394,112,0.4718504250049591
1705616702.301604,113,0.5061379075050354
1705616711.590345,114,0.3820725977420807
1705616720.788892,115,0.3970458507537842
1705616729.958419,116,0.3639291524887085
1705616739.076382,117,0.3510808050632477
1705616748.174171,118,0.38279762864112854
1705616757.283892,119,0.3333292305469513
1705616766.545962,120,0.41184380650520325
1705616775.646515,121,0.38846084475517273
1705616784.750124,122,0.2538493573665619
1705616794.009074,123,0.26702067255973816
1705616803.262239,124,0.3206043243408203
1705616812.504569,125,0.3724533021450043
1705616821.731957,126,0.34831246733665466
1705616830.76259,127,0.36049702763557434
1705616839.902464,128,0.3091942071914673
1705616849.2405,129,0.4203535318374634
1705616858.437872,130,0.37179359793663025
1705616867.431296,131,0.3535602390766144
1705616876.723585,132,0.38388559222221375
1705616885.780025,133,0.3262944519519806
1705616894.925965,134,0.33023491501808167
1705616904.05691,135,0.3638685643672943
1705616913.365249,136,0.3728733956813812
1705616922.566112,137,0.3335282802581787
1705616931.668723,138,0.34448400139808655
1705616940.828581,139,0.3252532482147217
1705616949.822821,140,0.34402531385421753
1705616958.952147,141,0.3638729453086853
1705616968.154113,142,0.3962559401988983
1705616977.205688,143,0.3003403842449188
1705616986.280029,144,0.3660907745361328
1705616995.392682,145,0.31435272097587585
1705617004.645048,146,0.32607340812683105
1705617013.801584,147,0.38404467701911926
1705617022.938493,148,0.36583927273750305
1705617032.135839,149,0.34906649589538574
1705617041.290944,150,0.25580868124961853
1705617050.414297,151,0.3132648169994354
1705617059.559134,152,0.24846427142620087
1705617068.759201,153,0.3114227056503296
1705617077.808218,154,0.31455785036087036
1705617087.005835,155,0.35975179076194763
1705617096.125709,156,0.3482755720615387
1705617105.369813,157,0.3753271698951721
1705617114.507083,158,0.2430093139410019
1705617123.628459,159,0.3479486107826233
1705617132.879307,160,0.34703028202056885
1705617142.011519,161,0.37498539686203003
1705617151.275284,162,0.24388107657432556
1705617160.792896,163,0.25203272700309753
1705617169.83269,164,0.3391127586364746
1705617179.021396,165,0.39283356070518494
1705617188.215515,166,0.3858965039253235
1705617197.309718,167,0.3737087547779083
1705617206.441884,168,0.251828134059906
1705617215.515682,169,0.29219380021095276
1705617224.664076,170,0.3138313889503479
1705617233.760661,171,0.4833430349826813
1705617242.898251,172,0.3356758952140808
1705617252.059802,173,0.39149945974349976
1705617261.184462,174,0.3328924775123596
1705617270.464201,175,0.3384169936180115
1705617279.620375,176,0.3319767713546753
1705617288.706018,177,0.29183101654052734
1705617297.957455,178,0.2968664765357971
1705617307.123207,179,0.3639504313468933
1705617316.527087,180,0.33674246072769165
1705617325.694797,181,0.39044690132141113
1705617335.552502,182,0.40497010946273804
1705617345.146051,183,0.2957071363925934
1705617354.342421,184,0.24352745711803436
1705617363.468484,185,0.4271354675292969
1705617372.732132,186,0.38962435722351074
1705617381.963602,187,0.32114577293395996
1705617391.103648,188,0.3306860029697418
1705617400.267621,189,0.36162909865379333
1705617409.357767,190,0.29823994636535645
1705617418.445564,191,0.4501015245914459
1705617427.662734,192,0.3290027976036072
1705617436.84354,193,0.2242540717124939
1705617445.956323,194,0.2923000454902649
1705617455.161448,195,0.37152689695358276
1705617464.312578,196,0.2650057375431061
1705617473.558924,197,0.34707361459732056
1705617482.710865,198,0.4437667727470398
1705617492.010956,199,0.36182382702827454
1705634805.975543,0,0.2894347310066223
1705634815.270803,1,0.2655065953731537
1705634824.561297,2,0.19414764642715454
1705634833.919044,3,0.19816285371780396
1705634843.09191,4,0.24591423571109772
1705634852.303188,5,0.20528635382652283
1705634861.785157,6,0.2908681035041809
1705634870.607367,7,0.22528597712516785
1705634879.437667,8,0.2111765593290329
1705634888.126606,9,0.22318322956562042
1705634896.781627,10,0.2610243856906891
1705634905.470612,11,0.30121731758117676
1705634914.202625,12,0.21582016348838806
1705634922.910395,13,0.28374284505844116
1705634931.565295,14,0.36328259110450745
1705634940.106868,15,0.3390519320964813
1705634948.82303,16,0.34062880277633667
1705634957.409622,17,0.2720784842967987
1705634965.950481,18,0.3130705952644348
1705634974.62614,19,0.3118848204612732
1705634983.244109,20,0.2695743441581726
1705634991.86242,21,0.28119078278541565
1705635000.536676,22,0.23233649134635925
1705635009.201005,23,0.23642167448997498
1705635017.865249,24,0.3232521116733551
1705635026.448121,25,0.348802387714386
1705635035.294761,26,0.3590052127838135
1705635043.890006,27,0.2415103316307068
1705635052.44961,28,0.2599063813686371
1705635061.027097,29,0.2892597019672394
1705635069.684354,30,0.3614921569824219
1705635078.348003,31,0.3652438521385193
1705635087.012183,32,0.35440537333488464
1705635095.713363,33,0.37422168254852295
1705635104.386027,34,0.21798619627952576
1705635112.995524,35,0.2599203288555145
1705635121.696441,36,0.3159662187099457
1705635130.216942,37,0.25026118755340576
1705635138.805182,38,0.26090747117996216
1705635147.415208,39,0.269195556640625
1705635156.022897,40,0.24967968463897705
1705635164.640037,41,0.3319031596183777
1705635173.21138,42,0.35915809869766235
1705635181.835253,43,0.5280866026878357
1705635190.501719,44,0.46269381046295166
1705635199.150135,45,0.3820134103298187
1705635207.748399,46,0.33237454295158386
1705635216.398538,47,0.3114587962627411
1705635224.984383,48,0.29332759976387024
1705635233.714559,49,0.27176395058631897
1705635242.233592,50,0.23959983885288239
1705635250.879895,51,0.30199575424194336
1705635259.541005,52,0.2381667196750641
1705635268.103226,53,0.2563069760799408
1705635276.775824,54,0.26580947637557983
1705635285.451017,55,0.26071369647979736
1705635294.411478,56,0.27938488125801086
1705635303.200522,57,0.28554823994636536
1705635311.869401,58,0.3522455394268036
1705635320.535267,59,0.30759358406066895
1705635329.140914,60,0.23787400126457214
1705635337.779047,61,0.34642669558525085
1705635346.31466,62,0.385061651468277
1705635354.952628,63,0.3211895823478699
1705635363.605032,64,0.3286121189594269
1705635372.141668,65,0.27395328879356384
1705635380.685973,66,0.3214539587497711
1705635389.308704,67,0.2958311438560486
1705635397.89671,68,0.25889506936073303
1705635406.401076,69,0.2796999216079712
1705635415.000317,70,0.26189157366752625
1705635423.587329,71,0.2829640209674835
1705635432.165903,72,0.21196585893630981
1705635441.034332,73,0.2241622358560562
1705635449.611924,74,0.2288374900817871
1705635458.148387,75,0.23301556706428528
1705635466.809662,76,0.2178262621164322
1705635475.474634,77,0.2800491750240326
1705635484.034939,78,0.22293750941753387
1705635492.62111,79,0.23078162968158722
1705635501.222469,80,0.2371577024459839
1705635509.806103,81,0.20740437507629395
1705635518.386341,82,0.25497695803642273
1705635527.019529,83,0.2036568522453308
1705635535.596133,84,0.22162801027297974
1705635544.24895,85,0.23809458315372467
1705635552.88912,86,0.25618427991867065
1705635561.399397,87,0.28903427720069885
1705635570.048723,88,0.27528610825538635
1705635578.759438,89,0.2948768436908722
1705635587.342467,90,0.31450921297073364
1705635595.960747,91,0.24426281452178955
1705635604.553219,92,0.22540584206581116
1705635613.215251,93,0.24900975823402405
1705635622.131633,94,0.2650097608566284
1705635631.102094,95,0.19276075065135956
1705635640.299938,96,0.19285768270492554
1705635649.609012,97,0.16472597420215607
1705635658.932177,98,0.16950476169586182
1705635667.972506,99,0.19605843722820282
1705635677.02807,100,0.20199322700500488
1705635686.207613,101,0.2353118360042572
1705635695.270033,102,0.22311607003211975
1705635704.354167,103,0.2573137879371643
1705635713.451375,104,0.21836893260478973
1705635722.318822,105,0.21220147609710693
1705635731.363223,106,0.2878645956516266
1705635740.366575,107,0.3138381838798523
1705635749.434306,108,0.1973411589860916
1705635758.476023,109,0.253752738237381
1705635767.529327,110,0.22956983745098114
1705635776.609784,111,0.2588585615158081
1705635785.601047,112,0.24487218260765076
1705635794.568452,113,0.2360011339187622
1705635803.578259,114,0.2363428771495819
1705635812.697752,115,0.25079625844955444
1705635821.69174,116,0.3698086738586426
1705635830.69077,117,0.2691834568977356
1705635839.638718,118,0.26019302010536194
1705635848.719964,119,0.21672528982162476
1705635857.83873,120,0.16966181993484497
1705635866.910704,121,0.2451237142086029
1705635875.924268,122,0.2700154781341553
1705635884.922919,123,0.20405621826648712
1705635894.008691,124,0.2179802507162094
1705635903.150607,125,0.2267119437456131
1705635912.034515,126,0.18880844116210938
1705635920.976402,127,0.23658141493797302
1705635929.852055,128,0.2321813851594925
1705635938.902272,129,0.17561602592468262
1705635947.702548,130,0.18098144233226776
1705635956.47758,131,0.20307981967926025
1705635965.283397,132,0.2698926627635956
1705635974.383379,133,0.2206198126077652
1705635983.184772,134,0.23271924257278442
1705635991.906966,135,0.22736696898937225
1705636000.661254,136,0.24784547090530396
1705636009.423188,137,0.22822237014770508
1705636018.20103,138,0.2617856562137604
1705636027.042035,139,0.18781356513500214
1705636035.868482,140,0.21066682040691376
1705636044.70983,141,0.17460697889328003
1705636053.528999,142,0.15779462456703186
1705636062.416886,143,0.19844302535057068
1705636071.215571,144,0.19069232046604156
1705636080.060944,145,0.1567406803369522
1705636088.986469,146,0.2857835590839386
1705636097.884658,147,0.275602787733078
1705636106.695265,148,0.32496604323387146
1705636115.581938,149,0.34441646933555603
1705636124.392754,150,0.21205946803092957
1705636133.13872,151,0.20784682035446167
1705636141.749726,152,0.22168445587158203
1705636150.512531,153,0.19121931493282318
1705636159.227826,154,0.18564371764659882
1705636167.955562,155,0.22220979630947113
1705636177.535226,156,0.2437722235918045
1705636186.874929,157,0.1627149134874344
1705636196.014777,158,0.20724232494831085
1705636205.162187,159,0.17372703552246094
1705636214.065758,160,0.13782162964344025
1705636222.939715,161,0.2206210196018219
1705636231.733197,162,0.1895773708820343
1705636240.587923,163,0.1968950778245926
1705636249.404276,164,0.18357756733894348
1705636258.282467,165,0.14152081310749054
1705636267.095074,166,0.17425227165222168
1705636275.962635,167,0.19572052359580994
1705636287.362355,168,0.1677345484495163
1705636300.971587,169,0.20896537601947784
1705636312.767857,170,0.1464730203151703
1705636321.766847,171,0.13939645886421204
1705636330.709975,172,0.24723559617996216
1705636339.672998,173,0.25807440280914307
1705636348.46844,174,0.17811313271522522
1705636357.213551,175,0.15990974009037018
1705636365.966502,176,0.20459657907485962
1705636374.979413,177,0.1869758665561676
1705636384.140636,178,0.12511712312698364
1705636393.122786,179,0.13662460446357727
1705636402.214018,180,0.18510213494300842
1705636411.187433,181,0.19898758828639984
1705636420.053956,182,0.1971641182899475
1705636428.985072,183,0.2014625370502472
1705636438.035337,184,0.262429803609848
1705636446.816772,185,0.19632847607135773
1705636455.389293,186,0.21252545714378357
1705636464.01005,187,0.21419835090637207
1705636472.757435,188,0.23161743581295013
1705636481.339176,189,0.1755836308002472
1705636489.9018,190,0.1787242591381073
1705636498.620183,191,0.2049761563539505
1705636507.206725,192,0.14948542416095734
1705636515.801063,193,0.1382727026939392
1705636524.562817,194,0.21510134637355804
1705636533.067876,195,0.16131345927715302
1705636541.604053,196,0.1670471429824829
1705636550.226017,197,0.180838942527771
1705636558.835534,198,0.1535376012325287
1705636567.459762,199,0.2056361585855484
1705692342.413876,0,0.19372284412384033
1705692351.864449,1,0.14854104816913605
1705692361.343793,2,0.15459151566028595
1705692370.831128,3,0.1764858216047287
1705692380.232249,4,0.14617392420768738
1705692389.689408,5,0.21413518488407135
1705692399.14377,6,0.10731862485408783
1705692408.500024,7,0.18611882627010345
1705692418.086725,8,0.13124807178974152
1705692427.853293,9,0.1770465224981308
1705692437.469432,10,0.1087871789932251
1705692447.058467,11,0.14492689073085785
1705692456.60308,12,0.17510993778705597
1705692466.153024,13,0.10499878227710724
1705692475.786823,14,0.18448138236999512
1705692485.349016,15,0.1343311369419098
1705692495.106725,16,0.10949715226888657
1705692504.783102,17,0.1806279420852661
1705692514.365967,18,0.18419305980205536
1705692523.861289,19,0.15310941636562347
1705692533.40422,20,0.11074535548686981
1705692542.937224,21,0.15049120783805847
1705692552.376824,22,0.163568377494812
1705692561.877142,23,0.21852503716945648
1705692571.455038,24,0.15651294589042664
1705692580.982279,25,0.2073371708393097
1705692590.475484,26,0.232864111661911
1705692599.978455,27,0.17318664491176605
1705692609.498495,28,0.17978456616401672
1705692619.031893,29,0.2622096836566925
1705692628.554919,30,0.24552097916603088
1705692637.958651,31,0.1839987188577652
1705692647.458191,32,0.15451620519161224
1705692659.593169,33,0.17012149095535278
1705692669.471769,34,0.23564513027668
1705692678.989636,35,0.323996365070343
1705692843.748117,36,0.18755558133125305
1705692853.13381,37,0.2210308313369751
1705692863.540616,38,0.2002454400062561
1705692873.082824,39,0.15751010179519653
1705692882.569929,40,0.16261333227157593
1705692892.056134,41,0.12043087929487228
1705692901.628684,42,0.11813072115182877
1705692911.234399,43,0.1450149118900299
1705692920.787828,44,0.17552636563777924
1705692930.23793,45,0.1661774218082428
1705692939.75847,46,0.18330055475234985
1705692949.220759,47,0.20732659101486206
1705692958.474523,48,0.20488038659095764
1705692967.906481,49,0.21317844092845917
1705692977.3398,50,0.19666530191898346
1705692986.823742,51,0.18012963235378265
1705692996.422204,52,0.2001408487558365
1705693005.836768,53,0.16266770660877228
1705693015.2075,54,0.17418795824050903
1705693024.70118,55,0.1750900000333786
1705693034.195857,56,0.16012458503246307
1705693043.711695,57,0.18819363415241241
1705693053.241687,58,0.14480870962142944
1705693062.83008,59,0.17564736306667328
1705693072.270452,60,0.16660112142562866
1705693081.688479,61,0.14176751673221588
1705693091.07389,62,0.21582375466823578
1705693100.529952,63,0.17801719903945923
1705693109.983319,64,0.20283515751361847
1705693119.535955,65,0.9586601257324219
1705693128.958534,66,0.49523022770881653
1705693138.510743,67,0.32054176926612854
1705693148.078783,68,0.30668577551841736
1705693157.653945,69,0.1644297093153
1705693167.177344,70,0.25177106261253357
1705693176.683278,71,0.26896628737449646
1705693186.048421,72,0.200749009847641
1705693195.480012,73,0.18027202785015106
1705693204.90112,74,0.15726952254772186
1705693214.297482,75,0.18703097105026245
1705693223.634258,76,0.20902161300182343
1705693233.11043,77,0.17790403962135315
1705693242.685663,78,0.1822049915790558
1705693252.198607,79,0.2100745439529419
1705693261.733945,80,0.17103280127048492
1705693271.181391,81,0.13992610573768616
1705693280.603283,82,0.17449438571929932
1705693290.026443,83,0.14286786317825317
1705693299.557578,84,0.10572931915521622
1705693309.0549,85,0.10416222363710403
1705693318.478135,86,0.13695310056209564
1705693328.020984,87,0.16656434535980225
1705693337.523054,88,0.1906801164150238
1705693346.965399,89,0.1406572312116623
1705693356.578876,90,0.1248897984623909
1705693366.176063,91,0.1744544357061386
1705693375.660678,92,0.1523943990468979
1705693385.15289,93,0.18592654168605804
1705693394.751547,94,0.14375361800193787
1705693404.655956,95,0.14118902385234833
1705693414.290604,96,0.11751921474933624
1705693423.786049,97,0.11473359167575836
1705693433.26172,98,0.1871294230222702
1705693442.856359,99,0.20583796501159668
1705693452.343496,100,0.1760566085577011
1705693461.837159,101,0.09165173768997192
1705693471.448292,102,0.103533074259758
1705693480.951857,103,0.135468527674675
1705693490.367004,104,0.14067980647087097
1705693499.933064,105,0.1494200974702835
1705693509.499613,106,0.1453172266483307
1705693519.213148,107,0.14500398933887482
1705693528.609449,108,0.15029990673065186
1705693538.066285,109,0.17465445399284363
1705693547.553958,110,0.1470450460910797
1705693557.121779,111,0.1336560845375061
1705693566.452739,112,0.13541413843631744
1705693575.73701,113,0.15563634037971497
1705693585.216669,114,0.17037904262542725
1705693594.62309,115,0.14428754150867462
1705693604.115508,116,0.14461278915405273
1705693613.52914,117,0.1566910445690155
1705693622.993378,118,0.1667630523443222
1705693632.406377,119,0.1460423618555069
1705693641.722371,120,0.1489085555076599
1705693651.209573,121,0.19603703916072845
1705693660.658321,122,0.14461277425289154
1705693670.104245,123,0.12312626093626022
1705693679.660746,124,0.14218708872795105
1705693689.055398,125,0.08661651611328125
1705693698.599159,126,0.11693993955850601
1705693708.162453,127,0.134970024228096
1705693717.701158,128,0.16841758787631989
1705693727.355517,129,0.20058822631835938
1705693736.787488,130,0.17387548089027405
1705693746.22699,131,0.2254883199930191
1705693755.761682,132,0.16634123027324677
1705693765.151813,133,0.11549094319343567
1705693774.612444,134,0.13419629633426666
1705693783.984983,135,0.2050466388463974
1705693793.361711,136,0.16434450447559357
1705693802.901527,137,0.12378208339214325
1705693812.454263,138,0.09966851770877838
